,index,country,created_at,paid,installs
73,14588,US,2019-05-05 12:00:00+00:00,True,160
74,36668,GB,2019-02-14 21:00:00+00:00,True,890
75,39002,GB,2019-04-04 12:00:00+00:00,True,120
76,559,DE,2019-01-13 02:00:00+00:00,False,196
77,31306,IT,2019-04-24 01:00:00+00:00,True,393
78,16434,US,2019-06-12 23:00:00+00:00,True,661
79,11717,US,2019-03-06 16:00:00+00:00,False,226
80,48977,TR,2019-05-02 10:00:00+00:00,False,118
81,18487,RU,2019-01-26 20:00:00+00:00,False,764
82,33423,IT,2019-06-07 03:00:00+00:00,False,618
83,42591,GB,2019-06-18 06:00:00+00:00,False,509
84,15781,US,2019-05-30 08:00:00+00:00,False,764
85,38705,GB,2019-03-29 07:00:00+00:00,False,584
86,15277,US,2019-05-19 20:00:00+00:00,False,84
87,18355,RU,2019-01-24 02:00:00+00:00,False,538
88,13541,US,2019-04-13 16:00:00+00:00,False,653
89,21511,RU,2019-03-30 20:00:00+00:00,False,674
90,10146,US,2019-02-01 23:00:00+00:00,True,865
91,36737,GB,2019-02-16 07:00:00+00:00,False,567
92,49000,TR,2019-05-02 22:00:00+00:00,True,58
93,9807,US,2019-01-25 21:00:00+00:00,False,136
94,40930,GB,2019-05-14 16:00:00+00:00,True,5
95,25738,RU,2019-06-26 22:00:00+00:00,True,682
96,49746,TR,2019-05-18 11:00:00+00:00,True,45
97,15713,US,2019-05-28 22:00:00+00:00,False,533
98,24157,RU,2019-05-24 23:00:00+00:00,False,864
99,11646,US,2019-03-05 05:00:00+00:00,True,413
100,46489,TR,2019-03-11 14:00:00+00:00,False,186
101,17258,US,2019-06-30 03:00:00+00:00,True,346
102,15482,US,2019-05-24 03:00:00+00:00,True,140
103,13579,US,2019-04-14 11:00:00+00:00,False,534
104,20179,RU,2019-03-03 02:00:00+00:00,False,991
105,15776,US,2019-05-30 06:00:00+00:00,True,608
106,38901,GB,2019-04-02 09:00:00+00:00,False,382
107,43753,TR,2019-01-13 14:00:00+00:00,False,666
108,3034,DE,2019-03-05 16:00:00+00:00,True,972
109,7881,DE,2019-06-14 15:00:00+00:00,False,507
110,34800,GB,2019-01-06 23:00:00+00:00,True,487
111,9013,US,2019-01-09 08:00:00+00:00,False,29
112,12792,US,2019-03-29 02:00:00+00:00,True,549
113,17528,RU,2019-01-06 21:00:00+00:00,True,387
114,40703,GB,2019-05-09 22:00:00+00:00,False,144
115,35066,GB,2019-01-12 12:00:00+00:00,True,842
116,24443,RU,2019-05-30 22:00:00+00:00,False,12
117,18516,RU,2019-01-27 11:00:00+00:00,True,908
118,36177,GB,2019-02-04 15:00:00+00:00,False,741
119,45933,TR,2019-02-28 00:00:00+00:00,False,950
120,38588,GB,2019-03-26 21:00:00+00:00,True,398
121,48235,TR,2019-04-16 23:00:00+00:00,False,47
122,8486,DE,2019-06-27 06:00:00+00:00,True,192
123,7629,DE,2019-06-09 09:00:00+00:00,False,286
124,18319,RU,2019-01-23 08:00:00+00:00,False,567
125,27374,IT,2019-02-01 03:00:00+00:00,True,215
126,30468,IT,2019-04-06 14:00:00+00:00,True,840
127,21078,RU,2019-03-21 20:00:00+00:00,True,671
128,23183,RU,2019-05-04 16:00:00+00:00,False,701
129,11600,US,2019-03-04 06:00:00+00:00,True,880
130,8216,DE,2019-06-21 15:00:00+00:00,True,106
131,26133,IT,2019-01-06 06:00:00+00:00,False,546
132,16296,US,2019-06-10 02:00:00+00:00,True,696
133,22483,RU,2019-04-20 02:00:00+00:00,False,267
134,22992,RU,2019-04-30 17:00:00+00:00,True,646
135,11191,US,2019-02-23 17:00:00+00:00,False,194
136,19015,RU,2019-02-06 20:00:00+00:00,False,944
137,47546,TR,2019-04-02 15:00:00+00:00,True,224
138,46810,TR,2019-03-18 07:00:00+00:00,True,958
139,22908,RU,2019-04-28 23:00:00+00:00,True,606
140,15655,US,2019-05-27 17:00:00+00:00,False,861
141,28905,IT,2019-03-05 00:00:00+00:00,False,28
142,17113,US,2019-06-27 02:00:00+00:00,False,259
143,41914,GB,2019-06-04 04:00:00+00:00,True,24
144,25767,RU,2019-06-27 12:00:00+00:00,False,819
145,22664,RU,2019-04-23 21:00:00+00:00,True,470
146,24114,RU,2019-05-24 02:00:00+00:00,True,118
147,11068,US,2019-02-21 04:00:00+00:00,True,130
148,8265,DE,2019-06-22 15:00:00+00:00,False,863
149,42015,GB,2019-06-06 06:00:00+00:00,False,562
150,21444,RU,2019-03-29 11:00:00+00:00,True,191
151,3661,DE,2019-03-18 17:00:00+00:00,False,55
152,33084,IT,2019-05-31 02:00:00+00:00,True,514
153,29262,IT,2019-03-12 11:00:00+00:00,True,872
154,43227,TR,2019-01-02 15:00:00+00:00,False,943
155,18468,RU,2019-01-26 11:00:00+00:00,True,888
156,10466,US,2019-02-08 15:00:00+00:00,True,120
157,609,DE,2019-01-14 03:00:00+00:00,False,335
158,6158,DE,2019-05-09 18:00:00+00:00,True,706
159,38680,GB,2019-03-28 19:00:00+00:00,True,703
160,32534,IT,2019-05-19 15:00:00+00:00,True,568
161,33220,IT,2019-06-02 22:00:00+00:00,True,336
162,12624,US,2019-03-25 14:00:00+00:00,True,981
163,12846,US,2019-03-30 05:00:00+00:00,True,934
164,34857,GB,2019-01-08 03:00:00+00:00,False,643
165,9259,US,2019-01-14 11:00:00+00:00,False,18
166,6257,DE,2019-05-11 19:00:00+00:00,False,467
167,24929,RU,2019-06-10 01:00:00+00:00,False,196
168,8364,DE,2019-06-24 17:00:00+00:00,True,485
169,31641,IT,2019-05-01 00:00:00+00:00,False,382
170,51617,TR,2019-06-26 10:00:00+00:00,False,674
171,36992,GB,2019-02-21 15:00:00+00:00,True,136
172,49928,TR,2019-05-22 06:00:00+00:00,True,899
173,14544,US,2019-05-04 14:00:00+00:00,True,573
174,35192,GB,2019-01-15 03:00:00+00:00,True,308
175,48418,TR,2019-04-20 19:00:00+00:00,True,38
176,20457,RU,2019-03-08 21:00:00+00:00,False,442
177,30266,IT,2019-04-02 09:00:00+00:00,True,765
178,17571,RU,2019-01-07 18:00:00+00:00,False,889
179,17828,RU,2019-01-13 03:00:00+00:00,True,234
180,15198,US,2019-05-18 05:00:00+00:00,True,889
181,13431,US,2019-04-11 09:00:00+00:00,False,121
182,34749,GB,2019-01-05 21:00:00+00:00,False,229
183,32077,IT,2019-05-10 02:00:00+00:00,False,136
184,37169,GB,2019-02-25 07:00:00+00:00,False,45
185,37995,GB,2019-03-14 12:00:00+00:00,False,346
186,43563,TR,2019-01-09 15:00:00+00:00,False,214
187,731,DE,2019-01-16 16:00:00+00:00,False,469
188,37315,GB,2019-02-28 08:00:00+00:00,False,619
189,24695,RU,2019-06-05 04:00:00+00:00,False,217
190,5922,DE,2019-05-04 20:00:00+00:00,True,452
191,37361,GB,2019-03-01 07:00:00+00:00,False,410
192,16559,US,2019-06-15 13:00:00+00:00,False,497
193,2058,DE,2019-02-13 08:00:00+00:00,True,297
194,28767,IT,2019-03-02 03:00:00+00:00,False,578
195,25240,RU,2019-06-16 13:00:00+00:00,True,520
196,37471,GB,2019-03-03 14:00:00+00:00,False,694
197,27446,IT,2019-02-02 15:00:00+00:00,True,672
198,16135,US,2019-06-06 17:00:00+00:00,False,560
199,41945,GB,2019-06-04 19:00:00+00:00,False,569
200,34587,GB,2019-01-02 12:00:00+00:00,False,582
201,27220,IT,2019-01-28 22:00:00+00:00,True,92
202,36107,GB,2019-02-03 04:00:00+00:00,False,291
203,42332,GB,2019-06-12 21:00:00+00:00,True,431
204,21685,RU,2019-04-03 11:00:00+00:00,False,64
205,17489,RU,2019-01-06 01:00:00+00:00,False,324
206,4185,DE,2019-03-29 15:00:00+00:00,False,707
207,3103,DE,2019-03-07 02:00:00+00:00,False,325
208,51327,TR,2019-06-20 09:00:00+00:00,False,968
209,37301,GB,2019-02-28 01:00:00+00:00,False,847
210,26523,IT,2019-01-14 09:00:00+00:00,False,202
211,29991,IT,2019-03-27 15:00:00+00:00,False,419
212,18504,RU,2019-01-27 05:00:00+00:00,True,422
213,8076,DE,2019-06-18 17:00:00+00:00,True,340
214,843,DE,2019-01-19 00:00:00+00:00,False,483
215,12521,US,2019-03-23 10:00:00+00:00,False,847
216,24088,RU,2019-05-23 13:00:00+00:00,True,749
217,11409,US,2019-02-28 06:00:00+00:00,False,625
218,11276,US,2019-02-25 12:00:00+00:00,True,696
219,4329,DE,2019-04-01 15:00:00+00:00,False,616
220,26800,IT,2019-01-20 04:00:00+00:00,True,404
221,13152,US,2019-04-05 14:00:00+00:00,True,404
222,31215,IT,2019-04-22 03:00:00+00:00,False,400
223,21708,RU,2019-04-03 23:00:00+00:00,True,718
224,46759,TR,2019-03-17 05:00:00+00:00,False,833
225,28259,IT,2019-02-19 13:00:00+00:00,False,51
226,23624,RU,2019-05-13 21:00:00+00:00,True,183
227,39141,GB,2019-04-07 09:00:00+00:00,False,487
228,26837,IT,2019-01-20 22:00:00+00:00,False,522
229,24245,RU,2019-05-26 19:00:00+00:00,False,476
230,40960,GB,2019-05-15 07:00:00+00:00,True,878
231,2071,DE,2019-02-13 14:00:00+00:00,False,497
232,8548,DE,2019-06-28 13:00:00+00:00,True,645
233,23875,RU,2019-05-19 02:00:00+00:00,False,512
234,40434,GB,2019-05-04 08:00:00+00:00,True,633
235,38891,GB,2019-04-02 04:00:00+00:00,False,865
236,32589,IT,2019-05-20 18:00:00+00:00,False,533
237,31433,IT,2019-04-26 16:00:00+00:00,False,946
238,20530,RU,2019-03-10 10:00:00+00:00,True,965
239,17807,RU,2019-01-12 16:00:00+00:00,False,888
240,48471,TR,2019-04-21 21:00:00+00:00,False,79
241,27313,IT,2019-01-30 20:00:00+00:00,False,811
242,16083,US,2019-06-05 15:00:00+00:00,False,434
243,21730,RU,2019-04-04 10:00:00+00:00,True,101
244,37975,GB,2019-03-14 02:00:00+00:00,False,787
245,43255,TR,2019-01-03 05:00:00+00:00,False,326
246,44381,TR,2019-01-26 16:00:00+00:00,False,828
247,48225,TR,2019-04-16 18:00:00+00:00,False,551
248,36297,GB,2019-02-07 03:00:00+00:00,False,873
249,47433,TR,2019-03-31 06:00:00+00:00,False,246
250,16496,US,2019-06-14 06:00:00+00:00,True,90
251,47682,TR,2019-04-05 11:00:00+00:00,True,896
252,6952,DE,2019-05-26 07:00:00+00:00,True,917
253,38260,GB,2019-03-20 01:00:00+00:00,True,54
254,51588,TR,2019-06-25 20:00:00+00:00,True,990
255,50780,TR,2019-06-09 00:00:00+00:00,True,490
256,806,DE,2019-01-18 06:00:00+00:00,True,151
257,44939,TR,2019-02-07 07:00:00+00:00,False,608
258,45445,TR,2019-02-17 20:00:00+00:00,False,621
259,23807,RU,2019-05-17 16:00:00+00:00,False,383
260,23509,RU,2019-05-11 11:00:00+00:00,False,524
261,10189,US,2019-02-02 20:00:00+00:00,False,604
262,45822,TR,2019-02-25 17:00:00+00:00,True,925
263,4552,DE,2019-04-06 07:00:00+00:00,True,374
264,29986,IT,2019-03-27 13:00:00+00:00,True,667
265,2704,DE,2019-02-26 19:00:00+00:00,True,158
266,26625,IT,2019-01-16 12:00:00+00:00,False,191
267,39097,GB,2019-04-06 11:00:00+00:00,False,269
268,39819,GB,2019-04-21 12:00:00+00:00,False,296
269,32844,IT,2019-05-26 02:00:00+00:00,True,549
270,11190,US,2019-02-23 17:00:00+00:00,True,48
271,48689,TR,2019-04-26 10:00:00+00:00,False,911
272,35881,GB,2019-01-29 11:00:00+00:00,False,612
273,31751,IT,2019-05-03 07:00:00+00:00,False,427
274,49913,TR,2019-05-21 22:00:00+00:00,False,574
275,10530,US,2019-02-09 23:00:00+00:00,True,595
276,43069,GB,2019-06-28 05:00:00+00:00,False,893
277,48419,TR,2019-04-20 19:00:00+00:00,False,57
278,1499,DE,2019-02-01 16:00:00+00:00,False,337
279,13838,US,2019-04-19 21:00:00+00:00,True,492
280,21806,RU,2019-04-06 00:00:00+00:00,True,696
281,33060,IT,2019-05-30 14:00:00+00:00,True,716
282,10663,US,2019-02-12 17:00:00+00:00,False,687
283,21241,RU,2019-03-25 05:00:00+00:00,False,564
284,1195,DE,2019-01-26 08:00:00+00:00,False,614
285,24707,RU,2019-06-05 10:00:00+00:00,False,271
286,38001,GB,2019-03-14 15:00:00+00:00,False,333
287,26655,IT,2019-01-17 03:00:00+00:00,False,144
288,11557,US,2019-03-03 08:00:00+00:00,False,26
289,34513,IT,2019-06-29 20:00:00+00:00,False,790
290,6694,DE,2019-05-20 22:00:00+00:00,True,566
291,14332,US,2019-04-30 04:00:00+00:00,True,745
292,14180,US,2019-04-27 00:00:00+00:00,True,707
293,24406,RU,2019-05-30 04:00:00+00:00,True,26
294,11525,US,2019-03-02 16:00:00+00:00,False,249
295,30919,IT,2019-04-15 23:00:00+00:00,False,79
296,17619,RU,2019-01-08 18:00:00+00:00,False,270
297,33938,IT,2019-06-17 21:00:00+00:00,True,992
298,643,DE,2019-01-14 20:00:00+00:00,False,781
299,42999,GB,2019-06-26 18:00:00+00:00,False,857
300,6472,DE,2019-05-16 07:00:00+00:00,True,857
301,35425,GB,2019-01-19 23:00:00+00:00,False,4
302,10217,US,2019-02-03 10:00:00+00:00,False,57
303,1770,DE,2019-02-07 08:00:00+00:00,True,395
304,1835,DE,2019-02-08 16:00:00+00:00,False,226
305,45821,TR,2019-02-25 16:00:00+00:00,False,7
306,39742,GB,2019-04-19 22:00:00+00:00,True,313
307,46021,TR,2019-03-01 20:00:00+00:00,False,435
308,45308,TR,2019-02-15 00:00:00+00:00,True,898
309,36504,GB,2019-02-11 11:00:00+00:00,True,603
310,44391,TR,2019-01-26 21:00:00+00:00,False,665
311,1594,DE,2019-02-03 16:00:00+00:00,True,545
312,48517,TR,2019-04-22 20:00:00+00:00,False,348
313,42038,GB,2019-06-06 18:00:00+00:00,True,624
314,44112,TR,2019-01-21 02:00:00+00:00,True,406
315,5392,DE,2019-04-23 19:00:00+00:00,True,557
316,43424,TR,2019-01-06 18:00:00+00:00,True,432
317,12734,US,2019-03-27 21:00:00+00:00,True,430
318,19467,RU,2019-02-16 06:00:00+00:00,False,965
319,41494,GB,2019-05-26 10:00:00+00:00,True,763
320,24359,RU,2019-05-29 04:00:00+00:00,False,823
321,352,DE,2019-01-08 19:00:00+00:00,True,712
322,16757,US,2019-06-19 16:00:00+00:00,False,304
323,30397,IT,2019-04-05 02:00:00+00:00,False,26
324,5006,DE,2019-04-15 18:00:00+00:00,True,782
325,31590,IT,2019-04-29 23:00:00+00:00,True,834
326,14627,US,2019-05-06 07:00:00+00:00,False,578
327,7907,DE,2019-06-15 04:00:00+00:00,False,491
328,15238,US,2019-05-19 01:00:00+00:00,True,813
329,18054,RU,2019-01-17 20:00:00+00:00,True,99
330,14917,US,2019-05-12 08:00:00+00:00,False,911
331,583,DE,2019-01-13 14:00:00+00:00,False,574
332,27925,IT,2019-02-12 14:00:00+00:00,False,867
333,35113,GB,2019-01-13 11:00:00+00:00,False,289
334,40544,GB,2019-05-06 15:00:00+00:00,True,226
335,41574,GB,2019-05-28 02:00:00+00:00,True,686
336,34079,IT,2019-06-20 19:00:00+00:00,False,964
337,12730,US,2019-03-27 19:00:00+00:00,True,12
338,49888,TR,2019-05-21 10:00:00+00:00,True,838
339,57,DE,2019-01-02 15:00:00+00:00,False,977
340,23974,RU,2019-05-21 04:00:00+00:00,True,733
341,32796,IT,2019-05-25 02:00:00+00:00,True,461
342,43434,TR,2019-01-06 23:00:00+00:00,True,534
343,43683,TR,2019-01-12 03:00:00+00:00,False,827
344,29575,IT,2019-03-18 23:00:00+00:00,False,426
345,13550,US,2019-04-13 21:00:00+00:00,True,989
346,7451,DE,2019-06-05 16:00:00+00:00,False,722
347,36722,GB,2019-02-16 00:00:00+00:00,True,439
348,34626,GB,2019-01-03 08:00:00+00:00,True,819
349,18714,RU,2019-01-31 14:00:00+00:00,True,30
350,18798,RU,2019-02-02 08:00:00+00:00,True,320
351,37409,GB,2019-03-02 07:00:00+00:00,False,747
352,42122,GB,2019-06-08 12:00:00+00:00,True,542
353,19163,RU,2019-02-09 22:00:00+00:00,False,17
354,50270,TR,2019-05-29 09:00:00+00:00,True,941
355,27236,IT,2019-01-29 06:00:00+00:00,True,633
356,4513,DE,2019-04-05 11:00:00+00:00,False,946
357,19057,RU,2019-02-07 17:00:00+00:00,False,137
358,19693,RU,2019-02-20 23:00:00+00:00,False,775
359,22910,RU,2019-04-29 00:00:00+00:00,True,288
360,31665,IT,2019-05-01 12:00:00+00:00,False,75
361,7387,DE,2019-06-04 08:00:00+00:00,False,206
362,43762,TR,2019-01-13 19:00:00+00:00,True,733
363,27637,IT,2019-02-06 14:00:00+00:00,False,777
364,22262,RU,2019-04-15 12:00:00+00:00,True,474
365,31830,IT,2019-05-04 23:00:00+00:00,True,750
366,16781,US,2019-06-20 04:00:00+00:00,False,408
367,31924,IT,2019-05-06 22:00:00+00:00,True,722
368,1711,DE,2019-02-06 02:00:00+00:00,False,765
369,47190,TR,2019-03-26 05:00:00+00:00,True,240
370,22144,RU,2019-04-13 01:00:00+00:00,True,830
371,13771,US,2019-04-18 11:00:00+00:00,False,593
372,27977,IT,2019-02-13 16:00:00+00:00,False,7
373,31169,IT,2019-04-21 04:00:00+00:00,False,296
374,44482,TR,2019-01-28 19:00:00+00:00,True,969
375,45120,TR,2019-02-11 02:00:00+00:00,True,782
376,12331,US,2019-03-19 11:00:00+00:00,False,39
377,992,DE,2019-01-22 03:00:00+00:00,True,56
378,25054,RU,2019-06-12 16:00:00+00:00,True,459
379,18365,RU,2019-01-24 07:00:00+00:00,False,262
380,20473,RU,2019-03-09 05:00:00+00:00,False,951
381,13096,US,2019-04-04 10:00:00+00:00,True,974
382,3603,DE,2019-03-17 12:00:00+00:00,False,454
383,34021,IT,2019-06-19 14:00:00+00:00,False,669
384,23817,RU,2019-05-17 21:00:00+00:00,False,627
385,51039,TR,2019-06-14 09:00:00+00:00,False,205
386,45069,TR,2019-02-10 00:00:00+00:00,False,339
387,15552,US,2019-05-25 14:00:00+00:00,True,567
388,50598,TR,2019-06-05 05:00:00+00:00,True,262
389,12953,US,2019-04-01 10:00:00+00:00,False,492
390,44004,TR,2019-01-18 20:00:00+00:00,True,374
391,33672,IT,2019-06-12 08:00:00+00:00,True,28
392,41495,GB,2019-05-26 10:00:00+00:00,False,537
393,9426,US,2019-01-17 23:00:00+00:00,True,306
394,39712,GB,2019-04-19 07:00:00+00:00,True,398
395,943,DE,2019-01-21 02:00:00+00:00,False,461
396,49676,TR,2019-05-17 00:00:00+00:00,True,362
397,13687,US,2019-04-16 17:00:00+00:00,False,269
398,40029,GB,2019-04-25 21:00:00+00:00,False,129
399,31812,IT,2019-05-04 14:00:00+00:00,True,336
400,22328,RU,2019-04-16 21:00:00+00:00,True,781
401,50118,TR,2019-05-26 05:00:00+00:00,True,8
402,27469,IT,2019-02-03 02:00:00+00:00,False,133
403,13798,US,2019-04-19 01:00:00+00:00,True,334
404,27824,IT,2019-02-10 12:00:00+00:00,True,18
405,16728,US,2019-06-19 02:00:00+00:00,True,210
406,8110,DE,2019-06-19 10:00:00+00:00,True,987
407,24538,RU,2019-06-01 22:00:00+00:00,True,40
408,13654,US,2019-04-16 01:00:00+00:00,True,400
409,13920,US,2019-04-21 14:00:00+00:00,True,893
410,6028,DE,2019-05-07 01:00:00+00:00,True,130
411,2895,DE,2019-03-02 18:00:00+00:00,False,197
412,6307,DE,2019-05-12 20:00:00+00:00,False,798
413,42275,GB,2019-06-11 16:00:00+00:00,False,616
414,47877,TR,2019-04-09 12:00:00+00:00,False,621
415,1673,DE,2019-02-05 07:00:00+00:00,False,581
416,32141,IT,2019-05-11 10:00:00+00:00,False,665
417,30735,IT,2019-04-12 03:00:00+00:00,False,596
418,13963,US,2019-04-22 11:00:00+00:00,False,644
419,39159,GB,2019-04-07 18:00:00+00:00,False,651
420,1818,DE,2019-02-08 08:00:00+00:00,True,205
421,17060,US,2019-06-26 00:00:00+00:00,True,842
422,10423,US,2019-02-07 17:00:00+00:00,False,960
423,6752,DE,2019-05-22 03:00:00+00:00,True,200
424,47115,TR,2019-03-24 15:00:00+00:00,False,675
425,46401,TR,2019-03-09 18:00:00+00:00,False,998
426,827,DE,2019-01-18 16:00:00+00:00,False,511
427,9281,US,2019-01-14 22:00:00+00:00,False,608
428,34518,IT,2019-06-29 23:00:00+00:00,True,411
429,47924,TR,2019-04-10 12:00:00+00:00,True,565
430,44967,TR,2019-02-07 21:00:00+00:00,False,455
431,22592,RU,2019-04-22 09:00:00+00:00,True,367
432,13583,US,2019-04-14 13:00:00+00:00,False,783
433,1419,DE,2019-01-31 00:00:00+00:00,False,529
434,1659,DE,2019-02-05 00:00:00+00:00,False,798
435,19548,RU,2019-02-17 23:00:00+00:00,True,491
436,7038,DE,2019-05-28 02:00:00+00:00,True,839
437,50387,TR,2019-05-31 19:00:00+00:00,False,355
438,9832,US,2019-01-26 10:00:00+00:00,True,256
439,43928,TR,2019-01-17 06:00:00+00:00,True,380
440,18011,RU,2019-01-16 22:00:00+00:00,False,822
441,5137,DE,2019-04-18 11:00:00+00:00,False,142
442,8903,US,2019-01-07 01:00:00+00:00,False,712
443,11524,US,2019-03-02 16:00:00+00:00,True,849
444,8468,DE,2019-06-26 21:00:00+00:00,True,234
445,35126,GB,2019-01-13 18:00:00+00:00,True,478
446,11384,US,2019-02-27 18:00:00+00:00,True,22
447,2014,DE,2019-02-12 10:00:00+00:00,True,729
448,5583,DE,2019-04-27 18:00:00+00:00,False,216
449,38995,GB,2019-04-04 08:00:00+00:00,False,563
450,16427,US,2019-06-12 19:00:00+00:00,False,158
451,24967,RU,2019-06-10 20:00:00+00:00,False,946
452,48908,TR,2019-05-01 00:00:00+00:00,True,155
453,6168,DE,2019-05-09 23:00:00+00:00,True,586
454,36714,GB,2019-02-15 20:00:00+00:00,True,515
455,33195,IT,2019-06-02 09:00:00+00:00,False,587
456,8037,DE,2019-06-17 21:00:00+00:00,False,234
457,23923,RU,2019-05-20 02:00:00+00:00,False,875
458,38207,GB,2019-03-18 22:00:00+00:00,False,13
459,3241,DE,2019-03-09 23:00:00+00:00,False,25
460,46959,TR,2019-03-21 09:00:00+00:00,False,189
461,7487,DE,2019-06-06 10:00:00+00:00,False,329
462,239,DE,2019-01-06 10:00:00+00:00,False,302
463,40197,GB,2019-04-29 09:00:00+00:00,False,239
464,42241,GB,2019-06-10 23:00:00+00:00,False,859
465,42693,GB,2019-06-20 09:00:00+00:00,False,528
466,18189,RU,2019-01-20 15:00:00+00:00,False,459
467,32774,IT,2019-05-24 15:00:00+00:00,True,304
468,30602,IT,2019-04-09 09:00:00+00:00,True,395
469,43489,TR,2019-01-08 02:00:00+00:00,False,53
470,37313,GB,2019-02-28 07:00:00+00:00,False,512
471,48267,TR,2019-04-17 15:00:00+00:00,False,536
472,36414,GB,2019-02-09 14:00:00+00:00,True,314
473,31218,IT,2019-04-22 05:00:00+00:00,True,912
474,10392,US,2019-02-07 02:00:00+00:00,True,553
475,3347,DE,2019-03-12 04:00:00+00:00,False,574
476,4428,DE,2019-04-03 17:00:00+00:00,True,810
477,49136,TR,2019-05-05 18:00:00+00:00,True,595
478,32740,IT,2019-05-23 22:00:00+00:00,True,368
479,5453,DE,2019-04-25 01:00:00+00:00,False,564
480,46163,TR,2019-03-04 19:00:00+00:00,False,381
481,23141,RU,2019-05-03 19:00:00+00:00,False,687
482,3858,DE,2019-03-22 20:00:00+00:00,True,727
483,16134,US,2019-06-06 17:00:00+00:00,True,938
484,17586,RU,2019-01-08 02:00:00+00:00,True,855
