,index,country,created_at,paid,installs
34836,22625,RU,2019-04-23 01:00:00+00:00,False,913
34837,12642,US,2019-03-25 23:00:00+00:00,True,517
34838,33323,IT,2019-06-05 01:00:00+00:00,False,179
34839,10531,US,2019-02-09 23:00:00+00:00,False,508
34840,12634,US,2019-03-25 19:00:00+00:00,True,896
34841,28448,IT,2019-02-23 12:00:00+00:00,True,690
34842,44539,TR,2019-01-29 23:00:00+00:00,False,11
34843,28391,IT,2019-02-22 07:00:00+00:00,False,974
34844,10519,US,2019-02-09 17:00:00+00:00,False,93
34845,18382,RU,2019-01-24 16:00:00+00:00,True,275
34846,50262,TR,2019-05-29 05:00:00+00:00,True,919
34847,25749,RU,2019-06-27 03:00:00+00:00,False,833
34848,3920,DE,2019-03-24 03:00:00+00:00,True,15
34849,18658,RU,2019-01-30 10:00:00+00:00,True,5
34850,51562,TR,2019-06-25 07:00:00+00:00,True,829
34851,30148,IT,2019-03-30 22:00:00+00:00,True,783
34852,27037,IT,2019-01-25 02:00:00+00:00,False,383
34853,1664,DE,2019-02-05 03:00:00+00:00,True,107
34854,16312,US,2019-06-10 10:00:00+00:00,True,241
34855,11583,US,2019-03-03 21:00:00+00:00,False,944
34856,22478,RU,2019-04-20 00:00:00+00:00,True,405
34857,44402,TR,2019-01-27 03:00:00+00:00,True,138
34858,16129,US,2019-06-06 14:00:00+00:00,False,811
34859,19425,RU,2019-02-15 09:00:00+00:00,False,669
34860,37103,GB,2019-02-23 22:00:00+00:00,False,167
34861,34159,IT,2019-06-22 11:00:00+00:00,False,415
34862,19791,RU,2019-02-23 00:00:00+00:00,False,631
34863,37713,GB,2019-03-08 15:00:00+00:00,False,39
34864,34772,GB,2019-01-06 09:00:00+00:00,True,618
34865,35191,GB,2019-01-15 02:00:00+00:00,False,785
34866,41514,GB,2019-05-26 20:00:00+00:00,True,267
34867,12802,US,2019-03-29 07:00:00+00:00,True,584
34868,30357,IT,2019-04-04 06:00:00+00:00,False,122
34869,46255,TR,2019-03-06 17:00:00+00:00,False,194
34870,37582,GB,2019-03-05 22:00:00+00:00,True,240
34871,40694,GB,2019-05-09 18:00:00+00:00,True,261
34872,35846,GB,2019-01-28 18:00:00+00:00,True,3
34873,49655,TR,2019-05-16 13:00:00+00:00,False,19
34874,13092,US,2019-04-04 08:00:00+00:00,True,833
34875,25458,RU,2019-06-21 02:00:00+00:00,True,806
34876,29964,IT,2019-03-27 02:00:00+00:00,True,842
34877,4164,DE,2019-03-29 05:00:00+00:00,True,655
34878,49611,TR,2019-05-15 15:00:00+00:00,False,930
34879,32940,IT,2019-05-28 02:00:00+00:00,True,467
34880,33635,IT,2019-06-11 13:00:00+00:00,False,853
34881,44564,TR,2019-01-30 12:00:00+00:00,True,282
34882,27162,IT,2019-01-27 17:00:00+00:00,True,882
34883,35629,GB,2019-01-24 05:00:00+00:00,False,682
34884,15973,US,2019-06-03 08:00:00+00:00,False,885
34885,29539,IT,2019-03-18 05:00:00+00:00,False,492
34886,20899,RU,2019-03-18 02:00:00+00:00,False,632
34887,23872,RU,2019-05-19 01:00:00+00:00,True,912
34888,33092,IT,2019-05-31 06:00:00+00:00,True,574
34889,15832,US,2019-05-31 10:00:00+00:00,True,901
34890,22588,RU,2019-04-22 07:00:00+00:00,True,749
34891,13027,US,2019-04-02 23:00:00+00:00,False,401
34892,16448,US,2019-06-13 06:00:00+00:00,True,78
34893,37083,GB,2019-02-23 12:00:00+00:00,False,602
34894,20250,RU,2019-03-04 14:00:00+00:00,True,122
34895,27081,IT,2019-01-26 00:00:00+00:00,False,998
34896,17841,RU,2019-01-13 09:00:00+00:00,False,871
34897,26448,IT,2019-01-12 20:00:00+00:00,True,188
34898,12768,US,2019-03-28 14:00:00+00:00,True,688
34899,8708,US,2019-01-03 00:00:00+00:00,True,733
34900,30869,IT,2019-04-14 22:00:00+00:00,False,806
34901,38935,GB,2019-04-03 02:00:00+00:00,False,782
34902,26090,IT,2019-01-05 09:00:00+00:00,True,694
34903,18376,RU,2019-01-24 13:00:00+00:00,True,894
34904,16149,US,2019-06-07 00:00:00+00:00,False,431
34905,45131,TR,2019-02-11 07:00:00+00:00,False,884
34906,31477,IT,2019-04-27 14:00:00+00:00,False,81
34907,923,DE,2019-01-20 16:00:00+00:00,False,831
34908,41526,GB,2019-05-27 02:00:00+00:00,True,774
34909,1476,DE,2019-02-01 05:00:00+00:00,True,736
34910,22112,RU,2019-04-12 09:00:00+00:00,True,547
34911,6966,DE,2019-05-26 14:00:00+00:00,True,681
34912,37666,GB,2019-03-07 16:00:00+00:00,True,478
34913,12223,US,2019-03-17 05:00:00+00:00,False,574
34914,42509,GB,2019-06-16 13:00:00+00:00,False,271
34915,42610,GB,2019-06-18 16:00:00+00:00,True,748
34916,43561,TR,2019-01-09 14:00:00+00:00,False,431
34917,47600,TR,2019-04-03 18:00:00+00:00,True,880
34918,13217,US,2019-04-06 22:00:00+00:00,False,303
34919,28171,IT,2019-02-17 17:00:00+00:00,False,216
34920,34884,GB,2019-01-08 17:00:00+00:00,True,669
34921,51582,TR,2019-06-25 17:00:00+00:00,True,621
34922,32245,IT,2019-05-13 14:00:00+00:00,False,433
34923,3180,DE,2019-03-08 17:00:00+00:00,True,384
34924,23916,RU,2019-05-19 23:00:00+00:00,True,281
34925,44230,TR,2019-01-23 13:00:00+00:00,True,745
34926,7042,DE,2019-05-28 04:00:00+00:00,True,2
34927,45285,TR,2019-02-14 12:00:00+00:00,False,976
34928,48190,TR,2019-04-16 01:00:00+00:00,True,335
34929,11927,US,2019-03-11 01:00:00+00:00,False,241
34930,36890,GB,2019-02-19 12:00:00+00:00,True,762
34931,4730,DE,2019-04-10 00:00:00+00:00,True,222
34932,28816,IT,2019-03-03 04:00:00+00:00,True,682
34933,41928,GB,2019-06-04 11:00:00+00:00,True,705
34934,47639,TR,2019-04-04 13:00:00+00:00,False,931
34935,16907,US,2019-06-22 19:00:00+00:00,False,439
34936,3269,DE,2019-03-10 13:00:00+00:00,False,876
34937,24199,RU,2019-05-25 20:00:00+00:00,False,61
34938,25681,RU,2019-06-25 17:00:00+00:00,False,856
34939,10677,US,2019-02-13 00:00:00+00:00,False,162
34940,40835,GB,2019-05-12 16:00:00+00:00,False,256
34941,29426,IT,2019-03-15 21:00:00+00:00,True,670
34942,9497,US,2019-01-19 10:00:00+00:00,False,243
34943,12326,US,2019-03-19 09:00:00+00:00,True,217
34944,27222,IT,2019-01-28 23:00:00+00:00,True,546
34945,16604,US,2019-06-16 12:00:00+00:00,True,529
34946,1528,DE,2019-02-02 07:00:00+00:00,True,346
34947,8413,DE,2019-06-25 17:00:00+00:00,False,843
34948,14731,US,2019-05-08 11:00:00+00:00,False,270
34949,35599,GB,2019-01-23 14:00:00+00:00,False,468
34950,20212,RU,2019-03-03 19:00:00+00:00,True,730
34951,24752,RU,2019-06-06 09:00:00+00:00,True,410
34952,21662,RU,2019-04-03 00:00:00+00:00,True,728
34953,16557,US,2019-06-15 12:00:00+00:00,False,614
34954,22218,RU,2019-04-14 14:00:00+00:00,True,819
34955,8335,DE,2019-06-24 02:00:00+00:00,False,32
34956,31783,IT,2019-05-03 23:00:00+00:00,False,444
34957,40424,GB,2019-05-04 03:00:00+00:00,True,881
34958,25894,RU,2019-06-30 04:00:00+00:00,True,90
34959,34013,IT,2019-06-19 10:00:00+00:00,False,3
34960,15917,US,2019-06-02 04:00:00+00:00,False,880
34961,45954,TR,2019-02-28 11:00:00+00:00,True,232
34962,21141,RU,2019-03-23 03:00:00+00:00,False,166
34963,2548,DE,2019-02-23 13:00:00+00:00,True,36
34964,49482,TR,2019-05-12 23:00:00+00:00,True,159
34965,45027,TR,2019-02-09 03:00:00+00:00,False,209
34966,829,DE,2019-01-18 17:00:00+00:00,False,957
34967,9089,US,2019-01-10 22:00:00+00:00,False,932
34968,31903,IT,2019-05-06 11:00:00+00:00,False,156
34969,44057,TR,2019-01-19 22:00:00+00:00,False,23
34970,37465,GB,2019-03-03 11:00:00+00:00,False,183
34971,38602,GB,2019-03-27 04:00:00+00:00,True,408
34972,19220,RU,2019-02-11 03:00:00+00:00,True,839
34973,33111,IT,2019-05-31 15:00:00+00:00,False,651
34974,39709,GB,2019-04-19 05:00:00+00:00,False,599
34975,48676,TR,2019-04-26 04:00:00+00:00,True,981
34976,49918,TR,2019-05-22 01:00:00+00:00,True,877
34977,48143,TR,2019-04-15 01:00:00+00:00,False,129
34978,47720,TR,2019-04-06 06:00:00+00:00,True,936
34979,41880,GB,2019-06-03 11:00:00+00:00,True,264
34980,11013,US,2019-02-20 00:00:00+00:00,False,934
34981,38488,GB,2019-03-24 19:00:00+00:00,True,404
34982,2134,DE,2019-02-14 22:00:00+00:00,True,57
34983,32766,IT,2019-05-24 11:00:00+00:00,True,55
34984,30488,IT,2019-04-07 00:00:00+00:00,True,706
34985,8155,DE,2019-06-20 08:00:00+00:00,False,836
34986,42106,GB,2019-06-08 04:00:00+00:00,True,937
34987,2133,DE,2019-02-14 21:00:00+00:00,False,801
34988,10369,US,2019-02-06 14:00:00+00:00,False,793
34989,15925,US,2019-06-02 08:00:00+00:00,False,68
34990,45601,TR,2019-02-21 02:00:00+00:00,False,497
34991,42185,GB,2019-06-09 19:00:00+00:00,False,256
34992,48096,TR,2019-04-14 02:00:00+00:00,True,300
34993,40829,GB,2019-05-12 13:00:00+00:00,False,198
34994,35236,GB,2019-01-16 01:00:00+00:00,True,305
34995,38436,GB,2019-03-23 17:00:00+00:00,True,252
34996,31223,IT,2019-04-22 07:00:00+00:00,False,31
34997,704,DE,2019-01-16 03:00:00+00:00,True,906
34998,43351,TR,2019-01-05 05:00:00+00:00,False,255
34999,12896,US,2019-03-31 06:00:00+00:00,True,240
35000,14178,US,2019-04-26 23:00:00+00:00,True,928
35001,43945,TR,2019-01-17 14:00:00+00:00,False,6
35002,33940,IT,2019-06-17 22:00:00+00:00,True,239
35003,14633,US,2019-05-06 10:00:00+00:00,False,583
